"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","PUMA","STRATA","GQ","HHINCOME","PERNUM","PERWT","NCHLT5","YNGCH","SEX","AGE","MARST","RACE","RACED","BPL","BPLD","SCHOOL","EDUC","EDUCD","GRADEATT","GRADEATTD","OCC","INCTOT","MYEDUC","married","white","black","asian","otherormixedrace","enrolled","bachelor","associates_or_up","postgrad"
"5895",2005,200501,232672,1253803,75,2005002326721,98,105,10511,1,36000,2,75,1,0,2,40,1,1,100,414,41400,1,6,62,0,0,4600,0,13,1,1,0,0,0,0,0,0,0
"5896",2005,200501,232673,1254027,102,2005002326731,98,102,10211,1,30280,1,103,0,11,2,47,6,2,200,11,1100,1,6,65,0,0,20,30000,13,0,0,1,0,0,0,0,0,0
"5897",2005,200501,232678,1255685,65,2005002326781,98,104,10411,1,18000,1,66,0,9,2,34,6,2,200,29,2900,1,6,62,0,0,2000,16800,13,0,0,1,0,0,0,0,0,0
"5898",2005,200501,232687,1258372,60,2005002326871,98,103,10311,1,12500,1,60,0,10,2,40,6,2,200,48,4800,2,7,71,6,60,5320,12500,14,0,0,1,0,0,1,0,0,0
"5899",2005,200501,232691,1259010,57,2005002326911,98,105,10511,1,48000,2,58,0,13,2,51,1,2,200,37,3700,2,11,114,6,60,2310,45000,19,1,0,1,0,0,1,1,1,1
"5900",2006,200601,247818,2412,82,2006002478181,98,102,10211,1,30900,2,118,0,14,2,45,6,2,200,11,1100,1,6,62,0,0,5700,0,13,0,0,1,0,0,0,0,0,0
"5901",2006,200601,247820,3756,82,2006002478201,98,105,10511,1,246100,1,84,1,0,2,34,1,1,100,34,3400,1,11,115,0,0,2100,246000,20,1,1,0,0,0,0,1,1,1
"5902",2006,200601,247822,4252,65,2006002478221,98,105,10511,1,24500,2,60,0,8,2,34,1,1,100,210,21030,1,6,62,0,0,2540,16300,13,1,1,0,0,0,0,0,0,0
"5903",2006,200601,247829,6112,62,2006002478291,98,104,10411,1,500,1,64,0,16,2,43,6,2,200,11,1100,1,5,50,0,0,0,0,12,0,0,1,0,0,0,0,0,0
"5904",2006,200601,247833,9978,84,2006002478331,98,102,10211,1,38000,2,84,0,5,2,44,1,2,200,600,60038,1,6,62,0,0,9620,19000,13,1,0,1,0,0,0,0,0,0
"5905",2006,200601,247842,15322,46,2006002478421,98,104,10411,1,102860,1,48,1,3,2,51,1,2,200,36,3600,1,7,71,0,0,820,70000,14,1,0,1,0,0,0,0,0,0
"5906",2006,200601,247845,15812,57,2006002478451,98,103,10311,1,30210,2,88,0,8,2,38,6,2,200,11,1100,1,7,71,0,0,5700,2510,14,0,0,1,0,0,0,0,0,0
"5907",2006,200601,247848,18175,69,2006002478481,98,104,10411,1,45400,1,70,0,6,2,35,4,2,200,11,1100,2,5,50,5,50,5000,38900,12,0,0,1,0,0,1,0,0,0
"5908",2006,200601,247859,24882,150,2006002478591,98,104,10411,1,0,1,153,1,0,2,30,6,2,200,11,1100,1,4,40,0,0,4510,0,11,0,0,1,0,0,0,0,0,0
"5909",2006,200601,247867,30019,85,2006002478671,98,103,10311,1,85100,1,87,0,13,2,37,1,2,200,11,1100,1,5,50,0,0,8960,25100,12,1,0,1,0,0,0,0,0,0
"5910",2006,200601,247872,31596,74,2006002478721,98,103,10311,1,45000,1,77,0,10,2,38,2,2,200,11,1100,2,6,62,6,60,5400,45000,13,0,0,1,0,0,1,0,0,0
"5911",2006,200601,247873,31905,97,2006002478731,98,101,10111,1,361800,1,97,0,6,2,41,4,1,100,36,3600,1,11,115,0,0,2100,231800,20,0,1,0,0,0,0,1,1,1
"5912",2006,200601,247883,38800,201,2006002478831,98,101,10111,1,375000,1,201,1,0,2,32,1,1,100,45,4500,1,10,101,0,0,430,75000,17,1,1,0,0,0,0,1,1,0
"5913",2006,200601,247887,40682,197,2006002478871,98,104,10411,1,36900,6,192,0,6,2,29,6,2,200,11,1100,1,6,62,0,0,4700,6900,13,0,0,1,0,0,0,0,0,0
"5914",2006,200601,247892,43814,69,2006002478921,98,104,10411,1,24600,1,70,0,17,2,53,6,2,200,11,1100,1,6,61,0,0,0,200,13,0,0,1,0,0,0,0,0,0
"5915",2006,200601,247900,48504,79,2006002479001,98,102,10211,1,83100,2,60,0,13,2,50,1,2,200,51,5100,1,6,62,0,0,5120,53000,13,1,0,1,0,0,0,0,0,0
"5916",2006,200601,247903,48909,91,2006002479031,98,105,10511,1,90000,1,93,1,1,2,36,1,1,100,36,3600,1,11,114,0,0,2830,30000,19,1,1,0,0,0,0,1,1,1
"5917",2006,200601,247905,49328,57,2006002479051,98,103,10311,1,50000,1,59,1,4,2,28,1,2,200,11,1100,1,6,62,0,0,5240,32800,13,1,0,1,0,0,0,0,0,0
"5918",2006,200601,247908,49719,46,2006002479081,98,102,10211,1,71200,2,66,1,4,2,40,1,7,700,210,21030,1,10,101,0,0,4010,20000,17,1,0,0,0,1,0,1,1,0
"5919",2006,200601,247913,50827,227,2006002479131,98,101,10111,1,345100,2,225,0,10,2,51,1,1,100,12,1200,1,11,114,0,0,2200,30700,19,1,1,0,0,0,0,1,1,1
"5920",2006,200601,247918,52069,84,2006002479181,98,104,10411,1,48400,1,86,0,15,2,35,4,2,200,36,3600,2,7,71,6,60,1020,47500,14,0,0,1,0,0,1,0,0,0
"5921",2006,200601,247922,54727,84,2006002479221,98,102,10211,1,215000,2,94,2,0,2,40,1,6,610,600,60054,1,11,114,0,0,710,90000,19,1,0,0,1,0,0,1,1,1
"5922",2006,200601,247944,61728,180,2006002479441,98,104,10411,1,5500,1,184,2,2,2,25,6,2,200,11,1100,1,6,62,0,0,4720,5500,13,0,0,1,0,0,0,0,0,0
"5923",2006,200601,247947,62148,106,2006002479471,98,101,10111,1,78000,2,111,0,6,2,46,1,2,200,600,60099,1,10,101,0,0,50,30000,17,1,0,1,0,0,0,1,1,0
"5924",2006,200601,247948,63664,59,2006002479481,98,104,10411,1,52000,1,60,0,6,2,23,6,2,200,34,3400,1,7,71,0,0,3920,30000,14,0,0,1,0,0,0,0,0,0
"5925",2006,200601,247950,63883,53,2006002479501,98,104,10411,1,37200,2,56,0,9,2,48,1,2,200,11,1100,1,6,65,0,0,730,16000,13,1,0,1,0,0,0,0,0,0
"5926",2006,200601,247963,69810,68,2006002479631,98,104,10411,1,48000,1,69,0,6,2,35,1,2,200,11,1100,1,7,71,0,0,3650,30000,14,1,0,1,0,0,0,0,0,0
"5927",2006,200601,247968,70976,57,2006002479681,98,102,10211,1,68500,2,83,1,0,2,42,6,2,200,11,1100,1,6,62,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"5928",2006,200601,247970,71367,108,2006002479701,98,101,10111,1,15000,2,86,2,1,2,29,1,2,200,600,60044,1,7,71,0,0,0,0,14,1,0,1,0,0,0,0,0,0
"5929",2006,200601,247980,75104,80,2006002479801,98,103,10311,1,87300,2,79,0,17,2,48,1,2,200,51,5100,1,10,101,0,0,2040,56000,17,1,0,1,0,0,0,1,1,0
"5930",2006,200601,247984,76273,70,2006002479841,98,104,10411,1,115400,4,108,0,14,2,34,6,2,200,11,1100,1,6,65,0,0,5110,48000,13,0,0,1,0,0,0,0,0,0
"5931",2006,200601,247989,79379,63,2006002479891,98,103,10311,1,11800,2,89,0,7,2,27,6,2,200,11,1100,1,6,62,0,0,0,3600,13,0,0,1,0,0,0,0,0,0
"5932",2006,200601,248031,96169,101,2006002480311,98,101,10111,1,255000,1,101,2,0,2,39,1,1,100,36,3600,1,11,115,0,0,2830,30000,20,1,1,0,0,0,0,1,1,1
"5933",2006,200601,248034,97075,73,2006002480341,98,103,10311,1,65800,1,75,0,18,2,64,6,1,100,17,1700,1,10,101,0,0,5810,45000,17,0,1,0,0,0,0,1,1,0
"5934",2006,200601,248064,114144,81,2006002480641,98,103,10311,1,285000,2,64,0,13,2,47,1,1,100,36,3600,1,11,115,0,0,2100,135000,20,1,1,0,0,0,0,1,1,1
"5935",2006,200601,248068,114774,69,2006002480681,98,104,10411,1,32000,1,70,0,11,2,47,6,2,200,53,5300,1,6,62,0,0,2300,16000,13,0,0,1,0,0,0,0,0,0
"5936",2006,200601,248071,115428,61,2006002480711,98,102,10211,1,221300,2,52,0,13,2,51,1,2,200,11,1100,1,7,71,0,0,730,55000,14,1,0,1,0,0,0,0,0,0
"5937",2006,200601,248076,117455,93,2006002480761,98,101,10111,1,581000,2,116,1,4,2,38,1,1,100,1,100,1,11,115,0,0,2100,280000,20,1,1,0,0,0,0,1,1,1
"5938",2006,200601,248091,122872,137,2006002480911,98,104,10411,1,305870,1,139,0,16,2,44,1,2,200,11,1100,1,6,62,0,0,4740,21000,13,1,0,1,0,0,0,0,0,0
"5939",2006,200601,248091,122872,137,2006002480911,98,104,10411,1,305870,3,197,1,3,2,23,6,2,200,11,1100,1,6,62,0,0,4760,34200,13,0,0,1,0,0,0,0,0,0
"5940",2006,200601,248093,124185,62,2006002480931,98,104,10411,1,60000,1,64,0,12,2,44,4,2,200,11,1100,1,10,101,0,0,430,60000,17,0,0,1,0,0,0,1,1,0
"5941",2006,200601,248107,129099,77,2006002481071,98,104,10411,1,11200,2,98,0,5,2,26,6,2,200,11,1100,1,4,40,0,0,4220,7600,11,0,0,1,0,0,0,0,0,0
"5942",2006,200601,248111,130101,247,2006002481111,98,104,10411,1,30000,1,252,0,6,2,32,6,2,200,11,1100,1,6,62,0,0,430,30000,13,0,0,1,0,0,0,0,0,0
"5943",2006,200601,248114,131798,86,2006002481141,98,103,10311,1,79000,1,89,0,12,2,53,1,8,845,210,21060,1,6,61,0,0,4250,19000,13,1,0,0,0,1,0,0,0,0
"5944",2006,200601,248127,136857,51,2006002481271,98,103,10311,1,48800,1,52,1,2,2,28,6,2,200,11,1100,1,7,71,0,0,5860,45000,14,0,0,1,0,0,0,0,0,0
"5945",2006,200601,248132,139199,141,2006002481321,98,104,10411,1,56000,5,159,0,6,2,31,6,2,200,11,1100,1,5,50,0,0,310,17000,12,0,0,1,0,0,0,0,0,0
"5946",2006,200601,248141,140874,51,2006002481411,98,103,10311,1,96400,1,53,0,9,2,50,3,2,200,11,1100,1,6,62,0,0,5000,56400,13,0,0,1,0,0,0,0,0,0
"5947",2006,200601,248141,140874,51,2006002481411,98,103,10311,1,96400,3,86,1,0,2,23,3,2,200,11,1100,1,6,61,0,0,520,32700,13,0,0,1,0,0,0,0,0,0
"5948",2006,200601,248143,141882,165,2006002481431,98,104,10411,1,19020,2,128,0,10,2,52,1,2,200,11,1100,1,6,62,0,0,0,9920,13,1,0,1,0,0,0,0,0,0
"5949",2006,200601,248160,150115,64,2006002481601,98,103,10311,1,0,1,66,0,15,2,39,2,2,200,11,1100,1,6,62,0,0,9920,0,13,0,0,1,0,0,0,0,0,0
"5950",2006,200601,248164,151673,166,2006002481641,98,104,10411,1,84250,1,170,1,2,2,38,6,2,200,11,1100,1,8,81,0,0,4010,43700,15,0,0,1,0,0,0,0,1,0
"5951",2006,200601,248169,153250,45,2006002481691,98,102,10211,1,85800,2,73,0,13,2,36,6,2,200,11,1100,1,6,62,0,0,0,15600,13,0,0,1,0,0,0,0,0,0
"5952",2006,200601,248211,170242,174,2006002482111,98,102,10211,1,55000,1,173,0,18,2,38,1,7,700,210,21030,1,0,2,0,0,4030,18000,0,1,0,0,0,1,0,0,0,0
